reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-03-28,35,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.95,0.007908473966704467
2026-03-28,35,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.975,0.00911764683988153
2026-03-28,35,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.99,0.01069947518545686
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.01,0.0030871003307607497
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.025,0.0032153159277564444
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.05,0.00328246331724763
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.1,0.003380116099639944
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.15,0.0034411393722676006
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.2,0.003496053928621722
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.25,0.003538761066281362
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.3,0.003575364270846088
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.35,0.0036058648872019346
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.4,0.0036363636363636364
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.45,0.0036668605185026476
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.5,0.0036973555337904015
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.55,0.003733947088133394
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.6,0.0037705359547535685
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.65,0.0038132195692224826
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.7,0.003843705626009891
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.75,0.0038863829709102704
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.8,0.00394124847001224
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.85,0.00400220304754911
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.9,0.004081432846049822
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.95,0.0041789291417593105
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.975,0.004300772670822653
2026-03-28,36,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.99,0.004416496409302781
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.01,0.0017612321897473862
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.025,0.001935250704269394
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.05,0.0021036947003905486
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.1,0.002277084409121089
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.15,0.0024083859781922562
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.2,0.0025288664636482425
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.25,0.002633957516483051
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.3,0.0027208013655932507
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.35,0.002807832616162964
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.4,0.0028876818868143854
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.45,0.0029690841479375193
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.5,0.003052027629576169
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.55,0.0031361952684964617
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.6,0.0032341406883930083
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.65,0.003326827305626459
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.7,0.003437093745726075
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.75,0.0035554775498872287
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.8,0.00368462647287185
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.85,0.0038309894235764794
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.9,0.004032993295612386
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.95,0.00434024087369345
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.975,0.004708251739822306
2026-03-28,36,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.99,0.0050933461600875425
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.01,0.0012381971938112205
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.025,0.0013994540928798501
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.05,0.0015620780740542232
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.1,0.0017620205523413903
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.15,0.0019071289984990648
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.2,0.0020346127545679688
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.25,0.002141866162702022
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.3,0.002247144576575569
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.35,0.002344694728238085
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.4,0.002441236883981484
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.45,0.0025424344610590014
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.5,0.0026352235466560276
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.55,0.00274184685122089
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.6,0.0028533337343888895
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.65,0.0029648144089991597
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.7,0.0030921448629667074
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.75,0.0032372283442088185
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.8,0.003399672881583173
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.85,0.003595712243825597
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.9,0.0038551526246785126
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.95,0.004358919783845812
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.975,0.004815439721130093
2026-03-28,36,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.99,0.005378586453287952
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.01,6.836358116896119e-4
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.025,8.414212620430807e-4
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.05,9.534460866950168e-4
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.1,0.0011499411916208763
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.15,0.0013036869582328226
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.2,0.0014339868445662957
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.25,0.0015485643964662126
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.3,0.001655206420953804
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.35,0.0017635697177167129
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.4,0.001876156443860379
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.45,0.0019852430141057663
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.5,0.002101095470682795
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.55,0.0022257301915745804
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.6,0.002346932441233667
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.65,0.00245414150801264
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.7,0.0025894122341191435
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.75,0.0027554439321997373
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.8,0.0029595427742170723
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.85,0.0032119614850722616
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.9,0.0035297498309632643
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.95,0.00412784699488765
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.975,0.004742123457732203
2026-03-28,36,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.99,0.005414979249086803
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.01,4.578500066072545e-4
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.025,5.746803737228157e-4
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.05,7.251695131435802e-4
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.1,8.890164536830933e-4
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.15,0.0010200942958189325
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.2,0.0011401426401249116
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.25,0.0012385993584583933
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.3,0.001335172788184658
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.35,0.001429103896027868
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.4,0.0015201794566647928
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.45,0.0016201573174414266
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.5,0.0017293337322030404
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.55,0.0018384925856129955
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.6,0.0019507957225661688
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.65,0.002082302903012952
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.7,0.0022192092295274333
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.75,0.0023707805614708766
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.8,0.0025558830543976614
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.85,0.0028032861569503463
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.9,0.003120811754804568
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.95,0.003754836641746284
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.975,0.004345782259080311
2026-03-28,36,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.99,0.005142469995156498
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.01,0.00467363386828858
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.025,0.004780288528376948
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.05,0.004918628771839781
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.1,0.005087777243691705
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.15,0.005195193911147218
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.2,0.005269627491849714
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.25,0.005322787516032493
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.3,0.005386572045401107
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.35,0.005439719571234678
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.4,0.005503489105228849
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.45,0.005567250462156588
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.5,0.005609753491403721
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.55,0.005662877168988802
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.6,0.005726618090130131
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.65,0.005783446827315431
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.7,0.005843455223322544
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.75,0.0059284104382751
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.8,0.006013351134846462
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.85,0.006108892069120192
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.9,0.006236251414902932
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.95,0.006384796070894726
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.975,0.006533561462118145
2026-03-28,37,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.99,0.006830375690729817
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.01,0.0029307321825510946
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.025,0.0031887211102621525
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.05,0.003393550106450257
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.1,0.0036468421639835524
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.15,0.0038222547900546404
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.2,0.003972176508022169
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.25,0.004097287974898651
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.3,0.004215607091999801
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.35,0.00433583244419717
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.4,0.004453873087519138
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.45,0.004558994849442162
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.5,0.004671997726962551
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.55,0.004785632449783972
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.6,0.004897485393796159
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.65,0.005035836256196278
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.7,0.005177281920640486
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.75,0.005323668501481471
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.8,0.005497892441822879
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.85,0.005704202912602863
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.9,0.005968433391448494
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.95,0.006396192420505625
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.975,0.0067888760327795075
2026-03-28,37,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.99,0.007243854392262721
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.01,0.0021049771594220026
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.025,0.002351535284409797
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.05,0.0026160093467371844
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.1,0.0028917871388373997
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.15,0.0030891847459465385
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.2,0.003272972923542044
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.25,0.0034341444350264047
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.3,0.0035659582425591743
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.35,0.0036963856610260355
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.4,0.003837010520123975
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.45,0.003967376281057113
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.5,0.0041068792879381776
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.55,0.004248689368530864
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.6,0.004398635858547797
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.65,0.004566394503126531
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.7,0.004746413843318866
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.75,0.004947863536478149
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.8,0.0051697893836596485
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.85,0.005443169442615314
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.9,0.005810007320299437
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.95,0.006395443244542715
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.975,0.007002812281504914
2026-03-28,37,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.99,0.007701754088081775
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.01,0.0010717030202149285
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.025,0.0012959509070665535
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.05,0.0015071797947297297
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.1,0.001808379200543372
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.15,0.0020057724510218825
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.2,0.002184724970919981
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.25,0.0023492876180433676
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.3,0.00252517387100594
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.35,0.002679090495762923
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.4,0.0028280331194939856
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.45,0.0029764199122087913
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.5,0.0031284542614374985
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.55,0.0032912862119252534
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.6,0.0034539277423501326
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.65,0.003633490792168643
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.7,0.0038452189709757183
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.75,0.004104396748071724
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.8,0.0043952054216603205
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.85,0.004766668567065863
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.9,0.005275820751603281
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.95,0.006027920467748352
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.975,0.006753985612346456
2026-03-28,37,2,wk inc rsv prop ed visits,2026-04-11,quantile,0.99,0.007747072477625058
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.01,7.635407132720257e-4
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.025,9.604997325837932e-4
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.05,0.0011440160672470498
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.1,0.0013924910844477195
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.15,0.0015758393478609305
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.2,0.0017401494264564325
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.25,0.0018671483617687887
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.3,0.0020255309016371337
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.35,0.0021646944942295553
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.4,0.0023103287483316193
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.45,0.002439479023306014
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.5,0.002601515102991743
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.55,0.0027575336350015326
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.6,0.002924137367504075
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.65,0.0031147092831166553
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.7,0.003294644658337051
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.75,0.0035555194617366455
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.8,0.003823713454701145
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.85,0.004162643494299467
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.9,0.004658954512575595
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.95,0.0055705944899276955
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.975,0.006393420305597095
2026-03-28,37,3,wk inc rsv prop ed visits,2026-04-18,quantile,0.99,0.007377525712827809
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.01,0.007800035454706612
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.025,0.008503100088573958
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.05,0.009029745042492918
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.1,0.009555830826402406
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.15,0.010081358330385568
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.2,0.010256410256410256
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.25,0.01060632844263744
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.3,0.010955999293161336
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.35,0.011130742049469965
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.4,0.011480042387848817
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.45,0.01165460003531697
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.5,0.012003530450132392
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.55,0.012177903282739145
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.6,0.012526464361326747
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.65,0.012700652672429
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.7,0.013048845000881678
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.75,0.013396791820906046
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.8,0.013744493392070485
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.85,0.014265586474110602
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.9,0.014786129202605176
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.95,0.015652479774885684
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.975,0.016344463971880493
2026-03-28,38,-1,wk inc rsv prop ed visits,2026-03-21,quantile,0.99,0.017208077260755048
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.01,0.007011874630672101
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.025,0.007689035240097519
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.05,0.00827079614651351
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.1,0.0090313119256740515
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.15,0.009539946967849402
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.2,0.01000802753322062
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.25,0.010374788093861498
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.3,0.010770249000555565
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.35,0.011129092759582359
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.4,0.011455743585793716
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.45,0.011745540546073316
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.5,0.012058181243942935
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.55,0.012392429070062036
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.6,0.01270612475405727
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.65,0.013114742688288456
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.7,0.01350305230750353
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.75,0.013957674306363882
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.8,0.014491228069699049
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.85,0.015099223264988356
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.9,0.015935241259140823
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.95,0.017164471511676903
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.975,0.018419732099126493
2026-03-28,38,0,wk inc rsv prop ed visits,2026-03-28,quantile,0.99,0.019686870037516964
2026-03-28,38,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.01,0.005739662878471148
2026-03-28,38,1,wk inc rsv prop ed visits,2026-04-04,quantile,0.025,0.006667845788772504
